"DATA No"                         ,"X[mm]"                           ,"N[Ncm]"                          ,"jikuban"                         
     17734, 2.955530E+02, 6.120000E+00,   46
     17735, 2.955697E+02, 5.990000E+00,   46
     17736, 2.955863E+02, 5.940000E+00,   46
     17737, 2.956030E+02, 5.970000E+00,   46
     17738, 2.956197E+02, 6.020000E+00,   46
     17739, 2.956363E+02, 6.090000E+00,   46
     17740, 2.956530E+02, 6.070000E+00,   46
     17741, 2.956696E+02, 5.970000E+00,   46
     17742, 2.956863E+02, 6.070000E+00,   46
     17743, 2.957029E+02, 6.120000E+00,   46
     17744, 2.957196E+02, 6.190000E+00,   46
     17745, 2.957363E+02, 6.170000E+00,   46
     17746, 2.957529E+02, 6.270000E+00,   46
     17747, 2.957696E+02, 6.120000E+00,   46
     17748, 2.957862E+02, 6.040000E+00,   46
     17749, 2.958029E+02, 6.090000E+00,   46
     17750, 2.958195E+02, 6.040000E+00,   46
     17751, 2.958362E+02, 5.920000E+00,   46
     17752, 2.958528E+02, 5.890000E+00,   46
     17753, 2.958695E+02, 5.940000E+00,   46
     17754, 2.958862E+02, 5.890000E+00,   46
     17755, 2.959028E+02, 5.970000E+00,   46
     17756, 2.959195E+02, 5.920000E+00,   46
     17757, 2.959362E+02, 5.940000E+00,   46
     17758, 2.959528E+02, 6.120000E+00,   46
     17759, 2.959695E+02, 6.040000E+00,   46
     17760, 2.959861E+02, 6.090000E+00,   46
     17761, 2.960028E+02, 6.240000E+00,   46
     17762, 2.960194E+02, 6.170000E+00,   46
     17763, 2.960361E+02, 6.070000E+00,   46
     17764, 2.960527E+02, 6.090000E+00,   46
     17765, 2.960694E+02, 6.040000E+00,   46
     17766, 2.960861E+02, 6.090000E+00,   46
     17767, 2.961027E+02, 6.120000E+00,   46
     17768, 2.961194E+02, 6.090000E+00,   46
     17769, 2.961360E+02, 6.040000E+00,   46
     17770, 2.961527E+02, 5.990000E+00,   46
     17771, 2.961693E+02, 5.920000E+00,   46
     17772, 2.961860E+02, 6.020000E+00,   46
     17773, 2.962027E+02, 6.070000E+00,   46
     17774, 2.962193E+02, 5.970000E+00,   46
     17775, 2.962360E+02, 6.070000E+00,   46
     17776, 2.962526E+02, 6.190000E+00,   46
     17777, 2.962693E+02, 6.190000E+00,   46
     17778, 2.962859E+02, 6.220000E+00,   46
     17779, 2.963026E+02, 6.290000E+00,   46
     17780, 2.963193E+02, 6.170000E+00,   46
     17781, 2.963359E+02, 6.120000E+00,   46
     17782, 2.963526E+02, 6.140000E+00,   46
     17783, 2.963692E+02, 6.040000E+00,   46
     17784, 2.963859E+02, 6.040000E+00,   46
     17785, 2.964026E+02, 6.020000E+00,   46
     17786, 2.964192E+02, 5.890000E+00,   46
     17787, 2.964359E+02, 5.870000E+00,   46
     17788, 2.964525E+02, 5.840000E+00,   46
     17789, 2.964692E+02, 5.790000E+00,   46
     17790, 2.964858E+02, 5.890000E+00,   46
     17791, 2.965025E+02, 5.990000E+00,   46
     17792, 2.965192E+02, 5.940000E+00,   46
     17793, 2.965358E+02, 5.990000E+00,   46
     17794, 2.965525E+02, 6.120000E+00,   46
     17795, 2.965691E+02, 6.070000E+00,   46
     17796, 2.965858E+02, 6.040000E+00,   46
     17797, 2.966024E+02, 6.240000E+00,   46
     17798, 2.966191E+02, 6.090000E+00,   46
     17799, 2.966358E+02, 6.070000E+00,   46
     17800, 2.966524E+02, 6.070000E+00,   46
     17801, 2.966691E+02, 5.970000E+00,   46
     17802, 2.966857E+02, 5.970000E+00,   46
     17803, 2.967024E+02, 6.040000E+00,   46
     17804, 2.967191E+02, 5.890000E+00,   46
     17805, 2.967357E+02, 5.890000E+00,   46
     17806, 2.967523E+02, 5.890000E+00,   46
     17807, 2.967690E+02, 5.820000E+00,   46
     17808, 2.967857E+02, 5.890000E+00,   46
     17809, 2.968023E+02, 5.990000E+00,   46
     17810, 2.968190E+02, 5.990000E+00,   46
     17811, 2.968357E+02, 5.990000E+00,   46
     17812, 2.968523E+02, 6.140000E+00,   46
     17813, 2.968690E+02, 6.140000E+00,   46
     17814, 2.968856E+02, 6.220000E+00,   46
     17815, 2.969023E+02, 6.220000E+00,   46
     17816, 2.969189E+02, 6.140000E+00,   46
     17817, 2.969356E+02, 6.120000E+00,   46
     17818, 2.969522E+02, 6.120000E+00,   46
     17819, 2.969689E+02, 6.040000E+00,   46
     17820, 2.969856E+02, 6.020000E+00,   46
     17821, 2.970022E+02, 6.040000E+00,   46
     17822, 2.970189E+02, 5.940000E+00,   46
     17823, 2.970356E+02, 5.920000E+00,   46
     17824, 2.970522E+02, 6.020000E+00,   46
     17825, 2.970688E+02, 5.970000E+00,   46
     17826, 2.970855E+02, 6.040000E+00,   46
     17827, 2.971022E+02, 6.190000E+00,   46
     17828, 2.971188E+02, 6.190000E+00,   46
     17829, 2.971355E+02, 6.170000E+00,   46
     17830, 2.971521E+02, 6.220000E+00,   46
     17831, 2.971688E+02, 6.140000E+00,   46
     17832, 2.971855E+02, 6.170000E+00,   46
     17833, 2.972021E+02, 6.120000E+00,   46
     17834, 2.972188E+02, 6.070000E+00,   46
     17835, 2.972354E+02, 6.070000E+00,   46
     17836, 2.972521E+02, 6.120000E+00,   46
     17837, 2.972687E+02, 6.040000E+00,   46
     17838, 2.972854E+02, 5.890000E+00,   46
     17839, 2.973021E+02, 5.920000E+00,   46
     17840, 2.973187E+02, 5.820000E+00,   46
     17841, 2.973354E+02, 5.890000E+00,   46
     17842, 2.973520E+02, 6.070000E+00,   46
     17843, 2.973687E+02, 6.020000E+00,   46
     17844, 2.973853E+02, 6.090000E+00,   46
     17845, 2.974020E+02, 6.220000E+00,   46
     17846, 2.974187E+02, 6.140000E+00,   46
     17847, 2.974353E+02, 6.090000E+00,   46
     17848, 2.974520E+02, 6.070000E+00,   46
     17849, 2.974686E+02, 6.040000E+00,   46
     17850, 2.974853E+02, 5.970000E+00,   46
     17851, 2.975020E+02, 6.040000E+00,   46
     17852, 2.975186E+02, 6.040000E+00,   46
     17853, 2.975353E+02, 5.970000E+00,   46
     17854, 2.975519E+02, 5.940000E+00,   46
     17855, 2.975686E+02, 5.820000E+00,   46
     17856, 2.975852E+02, 5.840000E+00,   46
     17857, 2.976019E+02, 5.940000E+00,   46
     17858, 2.976186E+02, 5.870000E+00,   46
     17859, 2.976352E+02, 5.890000E+00,   46
     17860, 2.976519E+02, 6.040000E+00,   46
     17861, 2.976685E+02, 6.040000E+00,   46
     17862, 2.976852E+02, 6.090000E+00,   46
     17863, 2.977018E+02, 6.190000E+00,   46
     17864, 2.977185E+02, 6.190000E+00,   46
     17865, 2.977352E+02, 6.240000E+00,   46
     17866, 2.977518E+02, 6.190000E+00,   46
     17867, 2.977685E+02, 6.140000E+00,   46
     17868, 2.977851E+02, 6.240000E+00,   46
     17869, 2.978018E+02, 6.140000E+00,   46
     17870, 2.978185E+02, 5.970000E+00,   46
     17871, 2.978351E+02, 5.940000E+00,   46
     17872, 2.978517E+02, 6.020000E+00,   46
     17873, 2.978684E+02, 5.990000E+00,   46
     17874, 2.978851E+02, 5.940000E+00,   46
     17875, 2.979017E+02, 6.020000E+00,   46
     17876, 2.979184E+02, 5.920000E+00,   46
     17877, 2.979351E+02, 5.920000E+00,   46
     17878, 2.979517E+02, 6.040000E+00,   46
     17879, 2.979684E+02, 6.120000E+00,   46
     17880, 2.979850E+02, 6.240000E+00,   46
     17881, 2.980017E+02, 6.220000E+00,   46
     17882, 2.980183E+02, 6.220000E+00,   46
     17883, 2.980350E+02, 6.070000E+00,   46
     17884, 2.980516E+02, 5.990000E+00,   46
     17885, 2.980683E+02, 5.970000E+00,   46
     17886, 2.980850E+02, 6.020000E+00,   46
     17887, 2.981016E+02, 6.090000E+00,   46
     17888, 2.981183E+02, 5.990000E+00,   46
     17889, 2.981349E+02, 5.890000E+00,   46
     17890, 2.981516E+02, 5.990000E+00,   46
     17891, 2.981682E+02, 5.920000E+00,   46
     17892, 2.981849E+02, 5.920000E+00,   46
     17893, 2.982016E+02, 6.020000E+00,   46
     17894, 2.982182E+02, 6.040000E+00,   46
     17895, 2.982349E+02, 5.970000E+00,   46
     17896, 2.982515E+02, 6.020000E+00,   46
     17897, 2.982682E+02, 5.970000E+00,   46
     17898, 2.982849E+02, 6.040000E+00,   46
     17899, 2.983015E+02, 6.120000E+00,   46
     17900, 2.983182E+02, 6.190000E+00,   46
     17901, 2.983348E+02, 6.220000E+00,   46
     17902, 2.983515E+02, 6.190000E+00,   46
     17903, 2.983681E+02, 5.970000E+00,   46
     17904, 2.983848E+02, 5.970000E+00,   46
     17905, 2.984015E+02, 6.020000E+00,   46
     17906, 2.984181E+02, 5.890000E+00,   46
     17907, 2.984348E+02, 5.890000E+00,   46
     17908, 2.984514E+02, 5.990000E+00,   46
     17909, 2.984681E+02, 6.020000E+00,   46
     17910, 2.984847E+02, 6.090000E+00,   46
     17911, 2.985014E+02, 6.240000E+00,   46
     17912, 2.985181E+02, 6.290000E+00,   46
     17913, 2.985347E+02, 6.340000E+00,   46
     17914, 2.985514E+02, 6.340000E+00,   46
     17915, 2.985680E+02, 6.290000E+00,   46
     17916, 2.985847E+02, 6.270000E+00,   46
     17917, 2.986013E+02, 6.240000E+00,   46
     17918, 2.986180E+02, 6.170000E+00,   46
     17919, 2.986347E+02, 6.120000E+00,   46
     17920, 2.986513E+02, 6.220000E+00,   46
     17921, 2.986680E+02, 6.020000E+00,   46
     17922, 2.986846E+02, 5.990000E+00,   46
     17923, 2.987013E+02, 6.090000E+00,   46
     17924, 2.987180E+02, 6.120000E+00,   46
     17925, 2.987346E+02, 6.040000E+00,   46
     17926, 2.987513E+02, 6.170000E+00,   46
     17927, 2.987679E+02, 6.240000E+00,   46
     17928, 2.987846E+02, 6.220000E+00,   46
     17929, 2.988012E+02, 6.090000E+00,   46
     17930, 2.988179E+02, 6.170000E+00,   46
     17931, 2.988346E+02, 6.170000E+00,   46
     17932, 2.988512E+02, 6.170000E+00,   46
     17933, 2.988679E+02, 6.070000E+00,   46
     17934, 2.988845E+02, 6.120000E+00,   46
     17935, 2.989012E+02, 6.170000E+00,   46
     17936, 2.989178E+02, 6.020000E+00,   46
     17937, 2.989345E+02, 5.990000E+00,   46
     17938, 2.989511E+02, 6.070000E+00,   46
     17939, 2.989678E+02, 5.940000E+00,   46
     17940, 2.989845E+02, 5.890000E+00,   46
     17941, 2.990011E+02, 5.970000E+00,   46
     17942, 2.990178E+02, 6.040000E+00,   46
     17943, 2.990345E+02, 6.020000E+00,   46
     17944, 2.990511E+02, 5.940000E+00,   46
     17945, 2.990677E+02, 5.990000E+00,   46
     17946, 2.990844E+02, 6.170000E+00,   46
     17947, 2.991011E+02, 6.320000E+00,   46
     17948, 2.991177E+02, 6.120000E+00,   46
     17949, 2.991344E+02, 6.120000E+00,   46
     17950, 2.991510E+02, 6.140000E+00,   46
     17951, 2.991677E+02, 6.020000E+00,   46
     17952, 2.991844E+02, 6.120000E+00,   46
     17953, 2.992010E+02, 6.140000E+00,   46
     17954, 2.992177E+02, 6.040000E+00,   46
     17955, 2.992343E+02, 5.840000E+00,   46
     17956, 2.992510E+02, 5.890000E+00,   46
     17957, 2.992676E+02, 5.870000E+00,   46
     17958, 2.992843E+02, 5.920000E+00,   46
     17959, 2.993010E+02, 5.990000E+00,   46
     17960, 2.993176E+02, 5.990000E+00,   46
     17961, 2.993343E+02, 5.970000E+00,   46
     17962, 2.993509E+02, 6.020000E+00,   46
     17963, 2.993676E+02, 6.020000E+00,   46
     17964, 2.993842E+02, 6.190000E+00,   46
     17965, 2.994009E+02, 6.220000E+00,   46
     17966, 2.994176E+02, 6.120000E+00,   46
     17967, 2.994342E+02, 6.170000E+00,   46
     17968, 2.994509E+02, 6.290000E+00,   46
     17969, 2.994675E+02, 6.070000E+00,   46
     17970, 2.994842E+02, 6.020000E+00,   46
     17971, 2.995009E+02, 6.090000E+00,   46
     17972, 2.995175E+02, 6.020000E+00,   46
     17973, 2.995342E+02, 5.890000E+00,   46
     17974, 2.995508E+02, 5.970000E+00,   46
     17975, 2.995675E+02, 5.970000E+00,   46
     17976, 2.995841E+02, 5.990000E+00,   46
     17977, 2.996008E+02, 6.020000E+00,   46
     17978, 2.996175E+02, 6.020000E+00,   46
     17979, 2.996341E+02, 6.140000E+00,   46
     17980, 2.996508E+02, 6.220000E+00,   46
     17981, 2.996674E+02, 6.190000E+00,   46
     17982, 2.996841E+02, 6.270000E+00,   46
     17983, 2.997007E+02, 6.370000E+00,   46
     17984, 2.997174E+02, 6.290000E+00,   46
     17985, 2.997341E+02, 6.170000E+00,   46
     17986, 2.997507E+02, 6.270000E+00,   46
     17987, 2.997674E+02, 6.140000E+00,   46
     17988, 2.997840E+02, 6.070000E+00,   46
     17989, 2.998007E+02, 6.070000E+00,   46
     17990, 2.998174E+02, 6.040000E+00,   46
     17991, 2.998340E+02, 6.020000E+00,   46
     17992, 2.998506E+02, 6.040000E+00,   46
     17993, 2.998673E+02, 6.020000E+00,   46
     17994, 2.998840E+02, 6.090000E+00,   46
     17995, 2.999006E+02, 6.040000E+00,   46
     17996, 2.999173E+02, 6.040000E+00,   46
     17997, 2.999340E+02, 6.240000E+00,   46
     17998, 2.999506E+02, 6.370000E+00,   46
     17999, 2.999673E+02, 6.170000E+00,   46
     18000, 2.999839E+02, 6.240000E+00,   46
     18001, 3.000006E+02, 6.270000E+00,   46
     18002, 3.000172E+02, 6.170000E+00,   46
     18003, 3.000339E+02, 6.190000E+00,   46
     18004, 3.000505E+02, 6.290000E+00,   46
     18005, 3.000672E+02, 6.190000E+00,   46
     18006, 3.000839E+02, 6.140000E+00,   46
     18007, 3.001005E+02, 6.170000E+00,   46
     18008, 3.001172E+02, 6.140000E+00,   46
     18009, 3.001339E+02, 6.090000E+00,   46
     18010, 3.001505E+02, 6.140000E+00,   46
     18011, 3.001671E+02, 6.120000E+00,   46
     18012, 3.001838E+02, 6.190000E+00,   46
     18013, 3.002005E+02, 6.370000E+00,   46
     18014, 3.002171E+02, 6.290000E+00,   46
     18015, 3.002338E+02, 6.320000E+00,   46
     18016, 3.002504E+02, 6.370000E+00,   46
     18017, 3.002671E+02, 6.320000E+00,   46
     18018, 3.002838E+02, 6.420000E+00,   46
     18019, 3.003004E+02, 6.420000E+00,   46
     18020, 3.003171E+02, 6.340000E+00,   46
     18021, 3.003337E+02, 6.290000E+00,   46
     18022, 3.003504E+02, 6.290000E+00,   46
     18023, 3.003670E+02, 6.190000E+00,   46
     18024, 3.003837E+02, 6.140000E+00,   46
     18025, 3.004004E+02, 6.220000E+00,   46
     18026, 3.004170E+02, 6.170000E+00,   46
     18027, 3.004337E+02, 6.120000E+00,   46
     18028, 3.004503E+02, 6.190000E+00,   46
     18029, 3.004670E+02, 6.140000E+00,   46
     18030, 3.004836E+02, 6.320000E+00,   46
     18031, 3.005003E+02, 6.470000E+00,   46
     18032, 3.005170E+02, 6.370000E+00,   46
     18033, 3.005336E+02, 6.440000E+00,   46
     18034, 3.005503E+02, 6.490000E+00,   46
     18035, 3.005669E+02, 6.290000E+00,   46
     18036, 3.005836E+02, 6.240000E+00,   46
     18037, 3.006003E+02, 6.290000E+00,   46
     18038, 3.006169E+02, 6.220000E+00,   46
     18039, 3.006336E+02, 6.090000E+00,   46
     18040, 3.006502E+02, 6.120000E+00,   46
     18041, 3.006669E+02, 6.090000E+00,   46
     18042, 3.006835E+02, 6.120000E+00,   46
     18043, 3.007002E+02, 6.140000E+00,   46
     18044, 3.007169E+02, 6.070000E+00,   46
     18045, 3.007335E+02, 6.120000E+00,   46
     18046, 3.007502E+02, 6.170000E+00,   46
     18047, 3.007668E+02, 6.140000E+00,   46
     18048, 3.007835E+02, 6.170000E+00,   46
     18049, 3.008001E+02, 6.390000E+00,   46
     18050, 3.008168E+02, 6.340000E+00,   46
     18051, 3.008335E+02, 6.320000E+00,   46
     18052, 3.008501E+02, 6.470000E+00,   46
     18053, 3.008668E+02, 6.420000E+00,   46
     18054, 3.008834E+02, 6.370000E+00,   46
     18055, 3.009001E+02, 6.390000E+00,   46
     18056, 3.009167E+02, 6.320000E+00,   46
     18057, 3.009334E+02, 6.270000E+00,   46
     18058, 3.009500E+02, 6.220000E+00,   46
     18059, 3.009667E+02, 6.170000E+00,   46
     18060, 3.009834E+02, 6.240000E+00,   46
     18061, 3.010000E+02, 6.140000E+00,   46
     18062, 3.010167E+02, 6.120000E+00,   46
     18063, 3.010334E+02, 6.270000E+00,   46
     18064, 3.010500E+02, 6.340000E+00,   46
     18065, 3.010667E+02, 6.290000E+00,   46
     18066, 3.010833E+02, 6.240000E+00,   46
     18067, 3.011000E+02, 6.390000E+00,   46
     18068, 3.011166E+02, 6.290000E+00,   46
     18069, 3.011333E+02, 6.220000E+00,   46
     18070, 3.011499E+02, 6.370000E+00,   46
     18071, 3.011666E+02, 6.290000E+00,   46
     18072, 3.011833E+02, 6.170000E+00,   46
     18073, 3.011999E+02, 6.170000E+00,   46
     18074, 3.012166E+02, 6.090000E+00,   46
     18075, 3.012332E+02, 6.070000E+00,   46
     18076, 3.012499E+02, 6.090000E+00,   46
     18077, 3.012665E+02, 6.070000E+00,   46
     18078, 3.012832E+02, 6.140000E+00,   46
     18079, 3.012999E+02, 6.090000E+00,   46
     18080, 3.013165E+02, 6.020000E+00,   46
     18081, 3.013332E+02, 6.090000E+00,   46
     18082, 3.013498E+02, 6.270000E+00,   46
     18083, 3.013665E+02, 6.170000E+00,   46
     18084, 3.013831E+02, 6.190000E+00,   46
     18085, 3.013998E+02, 6.320000E+00,   46
     18086, 3.014165E+02, 6.340000E+00,   46
     18087, 3.014331E+02, 6.220000E+00,   46
     18088, 3.014498E+02, 6.190000E+00,   46
     18089, 3.014664E+02, 6.040000E+00,   46
     18090, 3.014831E+02, 6.040000E+00,   46
     18091, 3.014998E+02, 6.070000E+00,   46
     18092, 3.015164E+02, 6.040000E+00,   46
     18093, 3.015331E+02, 5.970000E+00,   46
     18094, 3.015497E+02, 5.990000E+00,   46
     18095, 3.015664E+02, 5.870000E+00,   46
     18096, 3.015830E+02, 5.990000E+00,   46
     18097, 3.015997E+02, 6.220000E+00,   46
     18098, 3.016164E+02, 6.190000E+00,   46
     18099, 3.016330E+02, 6.240000E+00,   46
     18100, 3.016497E+02, 6.470000E+00,   46
     18101, 3.016663E+02, 6.490000E+00,   46
     18102, 3.016830E+02, 6.470000E+00,   46
     18103, 3.016996E+02, 6.470000E+00,   46
     18104, 3.017163E+02, 6.340000E+00,   46
     18105, 3.017330E+02, 6.270000E+00,   46
     18106, 3.017496E+02, 6.290000E+00,   46
     18107, 3.017663E+02, 6.240000E+00,   46
     18108, 3.017829E+02, 6.240000E+00,   46
     18109, 3.017996E+02, 6.220000E+00,   46
     18110, 3.018163E+02, 6.040000E+00,   46
     18111, 3.018329E+02, 6.120000E+00,   46
     18112, 3.018495E+02, 6.190000E+00,   46
     18113, 3.018662E+02, 6.090000E+00,   46
     18114, 3.018829E+02, 6.170000E+00,   46
     18115, 3.018995E+02, 6.320000E+00,   46
     18116, 3.019162E+02, 6.290000E+00,   46
     18117, 3.019329E+02, 6.320000E+00,   46
     18118, 3.019495E+02, 6.390000E+00,   46
     18119, 3.019662E+02, 6.370000E+00,   46
     18120, 3.019828E+02, 6.370000E+00,   46
     18121, 3.019995E+02, 6.370000E+00,   46
     18122, 3.020161E+02, 6.390000E+00,   46
     18123, 3.020328E+02, 6.370000E+00,   46
     18124, 3.020494E+02, 6.390000E+00,   46
     18125, 3.020661E+02, 6.120000E+00,   46
     18126, 3.020828E+02, 6.020000E+00,   46
     18127, 3.020994E+02, 6.040000E+00,   46
     18128, 3.021161E+02, 5.970000E+00,   46
     18129, 3.021328E+02, 6.020000E+00,   46
     18130, 3.021494E+02, 6.170000E+00,   46
     18131, 3.021660E+02, 6.120000E+00,   46
     18132, 3.021827E+02, 6.190000E+00,   46
     18133, 3.021994E+02, 6.390000E+00,   46
     18134, 3.022160E+02, 6.340000E+00,   46
     18135, 3.022327E+02, 6.340000E+00,   46
     18136, 3.022493E+02, 6.420000E+00,   46
     18137, 3.022660E+02, 6.370000E+00,   46
     18138, 3.022827E+02, 6.320000E+00,   46
     18139, 3.022993E+02, 6.320000E+00,   46
     18140, 3.023160E+02, 6.240000E+00,   46
     18141, 3.023326E+02, 6.120000E+00,   46
     18142, 3.023493E+02, 6.040000E+00,   46
     18143, 3.023659E+02, 5.990000E+00,   46
     18144, 3.023826E+02, 6.020000E+00,   46
     18145, 3.023993E+02, 6.140000E+00,   46
     18146, 3.024159E+02, 6.120000E+00,   46
     18147, 3.024326E+02, 6.170000E+00,   46
     18148, 3.024492E+02, 6.270000E+00,   46
     18149, 3.024659E+02, 6.270000E+00,   46
     18150, 3.024825E+02, 6.320000E+00,   46
     18151, 3.024992E+02, 6.420000E+00,   46
     18152, 3.025159E+02, 6.440000E+00,   46
     18153, 3.025325E+02, 6.470000E+00,   46
     18154, 3.025492E+02, 6.440000E+00,   46
     18155, 3.025658E+02, 6.390000E+00,   46
     18156, 3.025825E+02, 6.340000E+00,   46
     18157, 3.025992E+02, 6.320000E+00,   46
     18158, 3.026158E+02, 6.240000E+00,   46
     18159, 3.026325E+02, 6.140000E+00,   46
     18160, 3.026491E+02, 6.170000E+00,   46
     18161, 3.026658E+02, 6.020000E+00,   46
     18162, 3.026824E+02, 6.020000E+00,   46
     18163, 3.026991E+02, 6.120000E+00,   46
     18164, 3.027158E+02, 5.990000E+00,   46
     18165, 3.027324E+02, 5.970000E+00,   46
     18166, 3.027491E+02, 6.220000E+00,   46
     18167, 3.027657E+02, 6.270000E+00,   46
     18168, 3.027824E+02, 6.340000E+00,   46
     18169, 3.027990E+02, 6.470000E+00,   46
     18170, 3.028157E+02, 6.390000E+00,   46
     18171, 3.028324E+02, 6.220000E+00,   46
     18172, 3.028490E+02, 6.190000E+00,   46
     18173, 3.028657E+02, 6.190000E+00,   46
     18174, 3.028823E+02, 6.220000E+00,   46
     18175, 3.028990E+02, 6.190000E+00,   46
     18176, 3.029156E+02, 5.990000E+00,   46
     18177, 3.029323E+02, 5.940000E+00,   46
     18178, 3.029489E+02, 5.970000E+00,   46
     18179, 3.029656E+02, 5.870000E+00,   46
     18180, 3.029823E+02, 5.870000E+00,   46
     18181, 3.029989E+02, 6.070000E+00,   46
     18182, 3.030156E+02, 6.070000E+00,   46
     18183, 3.030323E+02, 6.070000E+00,   46
     18184, 3.030489E+02, 6.190000E+00,   46
     18185, 3.030656E+02, 6.170000E+00,   46
     18186, 3.030822E+02, 6.240000E+00,   46
     18187, 3.030989E+02, 6.320000E+00,   46
     18188, 3.031155E+02, 6.320000E+00,   46
     18189, 3.031322E+02, 6.340000E+00,   46
     18190, 3.031488E+02, 6.290000E+00,   46
     18191, 3.031655E+02, 6.140000E+00,   46
     18192, 3.031822E+02, 6.140000E+00,   46
     18193, 3.031988E+02, 6.090000E+00,   46
     18194, 3.032155E+02, 5.940000E+00,   46
     18195, 3.032321E+02, 5.890000E+00,   46
     18196, 3.032488E+02, 6.040000E+00,   46
     18197, 3.032654E+02, 6.040000E+00,   46
     18198, 3.032821E+02, 6.090000E+00,   46
     18199, 3.032988E+02, 6.240000E+00,   46
     18200, 3.033154E+02, 6.190000E+00,   46
     18201, 3.033321E+02, 6.220000E+00,   46
     18202, 3.033487E+02, 6.390000E+00,   46
     18203, 3.033654E+02, 6.470000E+00,   46
     18204, 3.033820E+02, 6.390000E+00,   46
     18205, 3.033987E+02, 6.340000E+00,   46
     18206, 3.034154E+02, 6.370000E+00,   46
     18207, 3.034320E+02, 6.340000E+00,   46
     18208, 3.034487E+02, 6.190000E+00,   46
     18209, 3.034653E+02, 6.070000E+00,   46
     18210, 3.034820E+02, 6.090000E+00,   46
     18211, 3.034987E+02, 6.220000E+00,   46
     18212, 3.035153E+02, 6.140000E+00,   46
     18213, 3.035320E+02, 6.170000E+00,   46
     18214, 3.035486E+02, 6.220000E+00,   46
     18215, 3.035653E+02, 6.070000E+00,   46
     18216, 3.035819E+02, 6.040000E+00,   46
     18217, 3.035986E+02, 6.220000E+00,   46
     18218, 3.036153E+02, 6.240000E+00,   46
     18219, 3.036319E+02, 6.240000E+00,   46
     18220, 3.036486E+02, 6.320000E+00,   46
     18221, 3.036652E+02, 6.370000E+00,   46
     18222, 3.036819E+02, 6.370000E+00,   46
     18223, 3.036985E+02, 6.290000E+00,   46
     18224, 3.037152E+02, 6.270000E+00,   46
     18225, 3.037319E+02, 6.240000E+00,   46
     18226, 3.037485E+02, 6.290000E+00,   46
     18227, 3.037652E+02, 6.090000E+00,   46
     18228, 3.037818E+02, 6.020000E+00,   46
     18229, 3.037985E+02, 6.040000E+00,   46
     18230, 3.038152E+02, 6.020000E+00,   46
     18231, 3.038318E+02, 5.940000E+00,   46
     18232, 3.038484E+02, 6.070000E+00,   46
     18233, 3.038651E+02, 6.120000E+00,   46
     18234, 3.038818E+02, 6.120000E+00,   46
     18235, 3.038984E+02, 6.190000E+00,   46
     18236, 3.039151E+02, 6.240000E+00,   46
     18237, 3.039318E+02, 6.190000E+00,   46
     18238, 3.039484E+02, 6.340000E+00,   46
     18239, 3.039651E+02, 6.340000E+00,   46
     18240, 3.039817E+02, 6.390000E+00,   46
     18241, 3.039984E+02, 6.340000E+00,   46
     18242, 3.040150E+02, 6.190000E+00,   46
     18243, 3.040317E+02, 6.090000E+00,   46
     18244, 3.040483E+02, 6.220000E+00,   46
     18245, 3.040650E+02, 6.090000E+00,   46
     18246, 3.040817E+02, 6.020000E+00,   46
     18247, 3.040983E+02, 6.070000E+00,   46
     18248, 3.041150E+02, 6.090000E+00,   46
     18249, 3.041317E+02, 6.120000E+00,   46
     18250, 3.041483E+02, 6.170000E+00,   46
     18251, 3.041649E+02, 6.240000E+00,   46
     18252, 3.041816E+02, 6.320000E+00,   46
     18253, 3.041983E+02, 6.370000E+00,   46
     18254, 3.042149E+02, 6.370000E+00,   46
     18255, 3.042316E+02, 6.390000E+00,   46
     18256, 3.042482E+02, 6.470000E+00,   46
     18257, 3.042649E+02, 6.340000E+00,   46
     18258, 3.042816E+02, 6.420000E+00,   46
     18259, 3.042982E+02, 6.420000E+00,   46
     18260, 3.043149E+02, 6.240000E+00,   46
     18261, 3.043315E+02, 6.140000E+00,   46
     18262, 3.043482E+02, 6.220000E+00,   46
     18263, 3.043648E+02, 6.090000E+00,   46
     18264, 3.043815E+02, 6.140000E+00,   46
     18265, 3.043982E+02, 6.170000E+00,   46
     18266, 3.044148E+02, 6.240000E+00,   46
     18267, 3.044315E+02, 6.240000E+00,   46
     18268, 3.044481E+02, 6.220000E+00,   46
     18269, 3.044648E+02, 6.240000E+00,   46
     18270, 3.044814E+02, 6.270000E+00,   46
     18271, 3.044981E+02, 6.370000E+00,   46
     18272, 3.045148E+02, 6.440000E+00,   46
     18273, 3.045314E+02, 6.420000E+00,   46
     18274, 3.045481E+02, 6.370000E+00,   46
     18275, 3.045647E+02, 6.240000E+00,   46
     18276, 3.045814E+02, 6.240000E+00,   46
     18277, 3.045981E+02, 6.370000E+00,   46
     18278, 3.046147E+02, 6.170000E+00,   46
     18279, 3.046314E+02, 6.040000E+00,   46
     18280, 3.046480E+02, 6.140000E+00,   46
     18281, 3.046647E+02, 6.040000E+00,   46
     18282, 3.046813E+02, 6.070000E+00,   46
     18283, 3.046980E+02, 6.090000E+00,   46
     18284, 3.047147E+02, 6.120000E+00,   46
     18285, 3.047313E+02, 6.140000E+00,   46
     18286, 3.047480E+02, 6.190000E+00,   46
     18287, 3.047646E+02, 6.140000E+00,   46
     18288, 3.047813E+02, 6.240000E+00,   46
     18289, 3.047979E+02, 6.320000E+00,   46
     18290, 3.048146E+02, 6.240000E+00,   46
     18291, 3.048313E+02, 6.240000E+00,   46
