"DATA No"                         ,"X[mm]"                           ,"N[Ncm]"                          ,"jikuban"                         
     13678, 2.279902E+02, 4.790000E+00,    0
     13679, 2.280068E+02, 4.790000E+00,    0
     13680, 2.280235E+02, 4.870000E+00,    0
     13681, 2.280401E+02, 4.870000E+00,    0
     13682, 2.280568E+02, 4.690000E+00,    0
     13683, 2.280734E+02, 4.820000E+00,    0
     13684, 2.280901E+02, 4.840000E+00,    0
     13685, 2.281068E+02, 4.820000E+00,    0
     13686, 2.281234E+02, 4.690000E+00,    0
     13687, 2.281401E+02, 4.720000E+00,    0
     13688, 2.281567E+02, 4.840000E+00,    0
     13689, 2.281734E+02, 4.790000E+00,    0
     13690, 2.281900E+02, 4.640000E+00,    0
     13691, 2.282067E+02, 4.840000E+00,    0
     13692, 2.282234E+02, 4.920000E+00,    0
     13693, 2.282400E+02, 4.820000E+00,    0
     13694, 2.282567E+02, 4.870000E+00,    0
     13695, 2.282733E+02, 4.870000E+00,    0
     13696, 2.282900E+02, 4.840000E+00,    0
     13697, 2.283067E+02, 4.670000E+00,    0
     13698, 2.283233E+02, 4.770000E+00,    0
     13699, 2.283400E+02, 4.770000E+00,    0
     13700, 2.283566E+02, 4.640000E+00,    0
     13701, 2.283733E+02, 4.620000E+00,    0
     13702, 2.283899E+02, 4.670000E+00,    0
     13703, 2.284066E+02, 4.770000E+00,    0
     13704, 2.284232E+02, 4.670000E+00,    0
     13705, 2.284399E+02, 4.690000E+00,    0
     13706, 2.284566E+02, 4.790000E+00,    0
     13707, 2.284732E+02, 4.790000E+00,    0
     13708, 2.284899E+02, 4.640000E+00,    0
     13709, 2.285065E+02, 4.790000E+00,    0
     13710, 2.285232E+02, 4.840000E+00,    0
     13711, 2.285399E+02, 4.670000E+00,    0
     13712, 2.285565E+02, 4.720000E+00,    0
     13713, 2.285732E+02, 4.870000E+00,    0
     13714, 2.285898E+02, 4.770000E+00,    0
     13715, 2.286065E+02, 4.690000E+00,    0
     13716, 2.286231E+02, 4.770000E+00,    0
     13717, 2.286398E+02, 4.840000E+00,    0
     13718, 2.286565E+02, 4.890000E+00,    0
     13719, 2.286731E+02, 4.690000E+00,    0
     13720, 2.286898E+02, 4.720000E+00,    0
     13721, 2.287064E+02, 4.820000E+00,    0
     13722, 2.287231E+02, 4.740000E+00,    0
     13723, 2.287397E+02, 4.690000E+00,    0
     13724, 2.287564E+02, 4.790000E+00,    0
     13725, 2.287731E+02, 4.840000E+00,    0
     13726, 2.287897E+02, 4.620000E+00,    0
     13727, 2.288064E+02, 4.770000E+00,    0
     13728, 2.288230E+02, 4.840000E+00,    0
     13729, 2.288397E+02, 4.820000E+00,    0
     13730, 2.288564E+02, 4.670000E+00,    0
     13731, 2.288730E+02, 4.690000E+00,    0
     13732, 2.288897E+02, 4.690000E+00,    0
     13733, 2.289063E+02, 4.640000E+00,    0
     13734, 2.289230E+02, 4.590000E+00,    0
     13735, 2.289396E+02, 4.720000E+00,    0
     13736, 2.289563E+02, 4.790000E+00,    0
     13737, 2.289729E+02, 4.640000E+00,    0
     13738, 2.289896E+02, 4.590000E+00,    0
     13739, 2.290063E+02, 4.740000E+00,    0
     13740, 2.290229E+02, 4.820000E+00,    0
     13741, 2.290396E+02, 4.490000E+00,    0
     13742, 2.290562E+02, 4.690000E+00,    0
     13743, 2.290729E+02, 4.820000E+00,    0
     13744, 2.290896E+02, 4.720000E+00,    0
     13745, 2.291062E+02, 4.620000E+00,    0
     13746, 2.291229E+02, 4.620000E+00,    0
     13747, 2.291395E+02, 4.670000E+00,    0
     13748, 2.291562E+02, 4.490000E+00,    0
     13749, 2.291728E+02, 4.620000E+00,    0
     13750, 2.291895E+02, 4.690000E+00,    0
     13751, 2.292062E+02, 4.720000E+00,    0
     13752, 2.292228E+02, 4.540000E+00,    0
     13753, 2.292395E+02, 4.520000E+00,    0
     13754, 2.292561E+02, 4.640000E+00,    0
     13755, 2.292728E+02, 4.670000E+00,    0
     13756, 2.292894E+02, 4.490000E+00,    0
     13757, 2.293061E+02, 4.740000E+00,    0
     13758, 2.293228E+02, 4.820000E+00,    0
     13759, 2.293394E+02, 4.670000E+00,    0
     13760, 2.293561E+02, 4.590000E+00,    0
     13761, 2.293727E+02, 4.720000E+00,    0
     13762, 2.293894E+02, 4.870000E+00,    0
     13763, 2.294061E+02, 4.720000E+00,    0
     13764, 2.294227E+02, 4.770000E+00,    0
     13765, 2.294394E+02, 4.770000E+00,    0
     13766, 2.294560E+02, 4.820000E+00,    0
     13767, 2.294727E+02, 4.720000E+00,    0
     13768, 2.294893E+02, 4.740000E+00,    0
     13769, 2.295060E+02, 4.790000E+00,    0
     13770, 2.295226E+02, 4.590000E+00,    0
     13771, 2.295393E+02, 4.590000E+00,    0
     13772, 2.295560E+02, 4.770000E+00,    0
     13773, 2.295726E+02, 4.840000E+00,    0
     13774, 2.295893E+02, 4.620000E+00,    0
     13775, 2.296059E+02, 4.740000E+00,    0
     13776, 2.296226E+02, 4.790000E+00,    0
     13777, 2.296393E+02, 4.720000E+00,    0
     13778, 2.296559E+02, 4.620000E+00,    0
     13779, 2.296726E+02, 4.870000E+00,    0
     13780, 2.296892E+02, 4.770000E+00,    0
     13781, 2.297059E+02, 4.670000E+00,    0
     13782, 2.297225E+02, 4.590000E+00,    0
     13783, 2.297392E+02, 4.640000E+00,    0
     13784, 2.297559E+02, 4.770000E+00,    0
     13785, 2.297725E+02, 4.690000E+00,    0
     13786, 2.297892E+02, 4.670000E+00,    0
     13787, 2.298058E+02, 4.720000E+00,    0
     13788, 2.298225E+02, 4.720000E+00,    0
     13789, 2.298391E+02, 4.490000E+00,    0
     13790, 2.298558E+02, 4.690000E+00,    0
     13791, 2.298725E+02, 4.840000E+00,    0
     13792, 2.298891E+02, 4.640000E+00,    0
     13793, 2.299058E+02, 4.640000E+00,    0
     13794, 2.299224E+02, 4.790000E+00,    0
     13795, 2.299391E+02, 4.870000E+00,    0
     13796, 2.299557E+02, 4.720000E+00,    0
     13797, 2.299724E+02, 4.670000E+00,    0
     13798, 2.299891E+02, 4.690000E+00,    0
     13799, 2.300057E+02, 4.720000E+00,    0
     13800, 2.300224E+02, 4.590000E+00,    0
     13801, 2.300390E+02, 4.690000E+00,    0
     13802, 2.300557E+02, 4.740000E+00,    0
     13803, 2.300723E+02, 4.640000E+00,    0
     13804, 2.300890E+02, 4.490000E+00,    0
     13805, 2.301057E+02, 4.620000E+00,    0
     13806, 2.301223E+02, 4.720000E+00,    0
     13807, 2.301390E+02, 4.570000E+00,    0
     13808, 2.301556E+02, 4.720000E+00,    0
     13809, 2.301723E+02, 4.940000E+00,    0
     13810, 2.301889E+02, 4.870000E+00,    0
     13811, 2.302056E+02, 4.640000E+00,    0
     13812, 2.302223E+02, 4.720000E+00,    0
     13813, 2.302389E+02, 4.840000E+00,    0
     13814, 2.302556E+02, 4.790000E+00,    0
     13815, 2.302722E+02, 4.670000E+00,    0
     13816, 2.302889E+02, 4.770000E+00,    0
     13817, 2.303056E+02, 4.890000E+00,    0
     13818, 2.303222E+02, 4.820000E+00,    0
     13819, 2.303389E+02, 4.790000E+00,    0
     13820, 2.303555E+02, 4.820000E+00,    0
     13821, 2.303722E+02, 4.820000E+00,    0
     13822, 2.303888E+02, 4.620000E+00,    0
     13823, 2.304055E+02, 4.870000E+00,    0
     13824, 2.304221E+02, 5.020000E+00,    0
     13825, 2.304388E+02, 4.870000E+00,    0
     13826, 2.304555E+02, 4.640000E+00,    0
     13827, 2.304721E+02, 4.790000E+00,    0
     13828, 2.304888E+02, 4.890000E+00,    0
     13829, 2.305054E+02, 4.840000E+00,    0
     13830, 2.305221E+02, 4.790000E+00,    0
     13831, 2.305388E+02, 4.870000E+00,    0
     13832, 2.305554E+02, 4.890000E+00,    0
     13833, 2.305721E+02, 4.590000E+00,    0
     13834, 2.305887E+02, 4.590000E+00,    0
     13835, 2.306054E+02, 4.820000E+00,    0
     13836, 2.306220E+02, 4.770000E+00,    0
     13837, 2.306387E+02, 4.540000E+00,    0
     13838, 2.306554E+02, 4.640000E+00,    0
     13839, 2.306720E+02, 4.690000E+00,    0
     13840, 2.306887E+02, 4.590000E+00,    0
     13841, 2.307053E+02, 4.570000E+00,    0
     13842, 2.307220E+02, 4.720000E+00,    0
     13843, 2.307386E+02, 4.740000E+00,    0
     13844, 2.307553E+02, 4.620000E+00,    0
     13845, 2.307720E+02, 4.790000E+00,    0
     13846, 2.307886E+02, 4.920000E+00,    0
     13847, 2.308053E+02, 4.890000E+00,    0
     13848, 2.308219E+02, 4.670000E+00,    0
     13849, 2.308386E+02, 4.670000E+00,    0
     13850, 2.308553E+02, 4.740000E+00,    0
     13851, 2.308719E+02, 4.720000E+00,    0
     13852, 2.308886E+02, 4.640000E+00,    0
     13853, 2.309052E+02, 4.740000E+00,    0
     13854, 2.309219E+02, 4.740000E+00,    0
     13855, 2.309385E+02, 4.640000E+00,    0
     13856, 2.309552E+02, 4.590000E+00,    0
     13857, 2.309718E+02, 4.740000E+00,    0
     13858, 2.309885E+02, 4.670000E+00,    0
     13859, 2.310052E+02, 4.590000E+00,    0
     13860, 2.310218E+02, 4.720000E+00,    0
     13861, 2.310385E+02, 4.770000E+00,    0
     13862, 2.310551E+02, 4.790000E+00,    0
     13863, 2.310718E+02, 4.690000E+00,    0
     13864, 2.310885E+02, 4.720000E+00,    0
     13865, 2.311051E+02, 4.820000E+00,    0
     13866, 2.311218E+02, 4.640000E+00,    0
     13867, 2.311384E+02, 4.690000E+00,    0
     13868, 2.311551E+02, 4.740000E+00,    0
     13869, 2.311717E+02, 4.740000E+00,    0
     13870, 2.311884E+02, 4.590000E+00,    0
     13871, 2.312051E+02, 4.690000E+00,    0
     13872, 2.312217E+02, 4.670000E+00,    0
     13873, 2.312384E+02, 4.570000E+00,    0
     13874, 2.312550E+02, 4.520000E+00,    0
     13875, 2.312717E+02, 4.670000E+00,    0
     13876, 2.312883E+02, 4.720000E+00,    0
     13877, 2.313050E+02, 4.620000E+00,    0
     13878, 2.313217E+02, 4.670000E+00,    0
     13879, 2.313383E+02, 4.690000E+00,    0
     13880, 2.313550E+02, 4.690000E+00,    0
     13881, 2.313716E+02, 4.620000E+00,    0
     13882, 2.313883E+02, 4.690000E+00,    0
     13883, 2.314050E+02, 4.770000E+00,    0
     13884, 2.314216E+02, 4.670000E+00,    0
     13885, 2.314383E+02, 4.540000E+00,    0
     13886, 2.314549E+02, 4.590000E+00,    0
     13887, 2.314716E+02, 4.690000E+00,    0
     13888, 2.314882E+02, 4.590000E+00,    0
     13889, 2.315049E+02, 4.570000E+00,    0
     13890, 2.315215E+02, 4.620000E+00,    0
     13891, 2.315382E+02, 4.590000E+00,    0
     13892, 2.315549E+02, 4.570000E+00,    0
     13893, 2.315715E+02, 4.640000E+00,    0
     13894, 2.315882E+02, 4.670000E+00,    0
     13895, 2.316048E+02, 4.690000E+00,    0
     13896, 2.316215E+02, 4.590000E+00,    0
     13897, 2.316382E+02, 4.740000E+00,    0
     13898, 2.316548E+02, 4.770000E+00,    0
     13899, 2.316715E+02, 4.640000E+00,    0
     13900, 2.316881E+02, 4.540000E+00,    0
     13901, 2.317048E+02, 4.740000E+00,    0
     13902, 2.317214E+02, 4.720000E+00,    0
     13903, 2.317381E+02, 4.520000E+00,    0
     13904, 2.317548E+02, 4.590000E+00,    0
     13905, 2.317714E+02, 4.670000E+00,    0
     13906, 2.317881E+02, 4.570000E+00,    0
     13907, 2.318047E+02, 4.470000E+00,    0
     13908, 2.318214E+02, 4.540000E+00,    0
     13909, 2.318380E+02, 4.620000E+00,    0
     13910, 2.318547E+02, 4.540000E+00,    0
     13911, 2.318714E+02, 4.490000E+00,    0
     13912, 2.318880E+02, 4.590000E+00,    0
     13913, 2.319047E+02, 4.740000E+00,    0
     13914, 2.319213E+02, 4.670000E+00,    0
     13915, 2.319380E+02, 4.590000E+00,    0
     13916, 2.319547E+02, 4.670000E+00,    0
     13917, 2.319713E+02, 4.790000E+00,    0
     13918, 2.319880E+02, 4.590000E+00,    0
     13919, 2.320046E+02, 4.790000E+00,    0
     13920, 2.320213E+02, 4.770000E+00,    0
     13921, 2.320379E+02, 4.670000E+00,    0
     13922, 2.320546E+02, 4.620000E+00,    0
     13923, 2.320712E+02, 4.690000E+00,    0
     13924, 2.320879E+02, 4.690000E+00,    0
     13925, 2.321046E+02, 4.640000E+00,    0
     13926, 2.321212E+02, 4.670000E+00,    0
     13927, 2.321379E+02, 4.670000E+00,    0
     13928, 2.321545E+02, 4.740000E+00,    0
     13929, 2.321712E+02, 4.620000E+00,    0
     13930, 2.321879E+02, 4.640000E+00,    0
     13931, 2.322045E+02, 4.770000E+00,    0
     13932, 2.322212E+02, 4.690000E+00,    0
     13933, 2.322378E+02, 4.590000E+00,    0
     13934, 2.322545E+02, 4.770000E+00,    0
     13935, 2.322711E+02, 4.820000E+00,    0
     13936, 2.322878E+02, 4.640000E+00,    0
     13937, 2.323045E+02, 4.670000E+00,    0
     13938, 2.323211E+02, 4.690000E+00,    0
     13939, 2.323378E+02, 4.670000E+00,    0
     13940, 2.323544E+02, 4.520000E+00,    0
     13941, 2.323711E+02, 4.690000E+00,    0
     13942, 2.323877E+02, 4.640000E+00,    0
     13943, 2.324044E+02, 4.720000E+00,    0
     13944, 2.324211E+02, 4.570000E+00,    0
     13945, 2.324377E+02, 4.670000E+00,    0
     13946, 2.324544E+02, 4.720000E+00,    0
     13947, 2.324710E+02, 4.640000E+00,    0
     13948, 2.324877E+02, 4.640000E+00,    0
     13949, 2.325043E+02, 4.720000E+00,    0
     13950, 2.325210E+02, 4.720000E+00,    0
     13951, 2.325377E+02, 4.540000E+00,    0
     13952, 2.325543E+02, 4.590000E+00,    0
     13953, 2.325710E+02, 4.670000E+00,    0
     13954, 2.325876E+02, 4.590000E+00,    0
     13955, 2.326043E+02, 4.490000E+00,    0
     13956, 2.326209E+02, 4.620000E+00,    0
     13957, 2.326376E+02, 4.620000E+00,    0
     13958, 2.326543E+02, 4.540000E+00,    0
     13959, 2.326709E+02, 4.540000E+00,    0
     13960, 2.326876E+02, 4.620000E+00,    0
     13961, 2.327042E+02, 4.720000E+00,    0
     13962, 2.327209E+02, 4.540000E+00,    0
     13963, 2.327375E+02, 4.570000E+00,    0
     13964, 2.327542E+02, 4.690000E+00,    0
     13965, 2.327709E+02, 4.720000E+00,    0
     13966, 2.327875E+02, 4.540000E+00,    0
     13967, 2.328042E+02, 4.590000E+00,    0
     13968, 2.328208E+02, 4.690000E+00,    0
     13969, 2.328375E+02, 4.670000E+00,    0
     13970, 2.328542E+02, 4.620000E+00,    0
     13971, 2.328708E+02, 4.770000E+00,    0
     13972, 2.328875E+02, 4.720000E+00,    0
     13973, 2.329041E+02, 4.570000E+00,    0
     13974, 2.329208E+02, 4.540000E+00,    0
     13975, 2.329374E+02, 4.620000E+00,    0
     13976, 2.329541E+02, 4.690000E+00,    0
     13977, 2.329707E+02, 4.620000E+00,    0
     13978, 2.329874E+02, 4.640000E+00,    0
     13979, 2.330041E+02, 4.690000E+00,    0
     13980, 2.330207E+02, 4.720000E+00,    0
     13981, 2.330374E+02, 4.640000E+00,    0
     13982, 2.330540E+02, 4.640000E+00,    0
     13983, 2.330707E+02, 4.720000E+00,    0
     13984, 2.330874E+02, 4.590000E+00,    0
     13985, 2.331040E+02, 4.620000E+00,    0
     13986, 2.331207E+02, 4.690000E+00,    0
     13987, 2.331373E+02, 4.640000E+00,    0
     13988, 2.331540E+02, 4.520000E+00,    0
     13989, 2.331706E+02, 4.590000E+00,    0
     13990, 2.331873E+02, 4.570000E+00,    0
     13991, 2.332040E+02, 4.640000E+00,    0
     13992, 2.332206E+02, 4.540000E+00,    0
     13993, 2.332373E+02, 4.640000E+00,    0
     13994, 2.332539E+02, 4.640000E+00,    0
     13995, 2.332706E+02, 4.590000E+00,    0
     13996, 2.332872E+02, 4.640000E+00,    0
     13997, 2.333039E+02, 4.670000E+00,    0
     13998, 2.333206E+02, 4.640000E+00,    0
     13999, 2.333372E+02, 4.540000E+00,    0
     14000, 2.333539E+02, 4.670000E+00,    0
     14001, 2.333705E+02, 4.690000E+00,    0
     14002, 2.333872E+02, 4.620000E+00,    0
     14003, 2.334039E+02, 4.520000E+00,    0
     14004, 2.334205E+02, 4.620000E+00,    0
     14005, 2.334372E+02, 4.540000E+00,    0
     14006, 2.334538E+02, 4.540000E+00,    0
     14007, 2.334705E+02, 4.520000E+00,    0
     14008, 2.334871E+02, 4.570000E+00,    0
     14009, 2.335038E+02, 4.540000E+00,    0
     14010, 2.335204E+02, 4.470000E+00,    0
     14011, 2.335371E+02, 4.490000E+00,    0
     14012, 2.335538E+02, 4.540000E+00,    0
     14013, 2.335704E+02, 4.620000E+00,    0
     14014, 2.335871E+02, 4.470000E+00,    0
     14015, 2.336037E+02, 4.640000E+00,    0
     14016, 2.336204E+02, 4.770000E+00,    0
     14017, 2.336371E+02, 4.690000E+00,    0
     14018, 2.336537E+02, 4.590000E+00,    0
     14019, 2.336704E+02, 4.640000E+00,    0
     14020, 2.336870E+02, 4.670000E+00,    0
     14021, 2.337037E+02, 4.620000E+00,    0
     14022, 2.337203E+02, 4.670000E+00,    0
     14023, 2.337370E+02, 4.590000E+00,    0
     14024, 2.337537E+02, 4.590000E+00,    0
     14025, 2.337703E+02, 4.520000E+00,    0
     14026, 2.337870E+02, 4.570000E+00,    0
     14027, 2.338036E+02, 4.640000E+00,    0
     14028, 2.338203E+02, 4.590000E+00,    0
     14029, 2.338369E+02, 4.520000E+00,    0
     14030, 2.338536E+02, 4.640000E+00,    0
     14031, 2.338703E+02, 4.690000E+00,    0
     14032, 2.338869E+02, 4.640000E+00,    0
     14033, 2.339036E+02, 4.620000E+00,    0
     14034, 2.339202E+02, 4.690000E+00,    0
     14035, 2.339369E+02, 4.690000E+00,    0
     14036, 2.339536E+02, 4.590000E+00,    0
     14037, 2.339702E+02, 4.740000E+00,    0
     14038, 2.339869E+02, 4.670000E+00,    0
     14039, 2.340035E+02, 4.620000E+00,    0
     14040, 2.340202E+02, 4.490000E+00,    0
     14041, 2.340368E+02, 4.590000E+00,    0
     14042, 2.340535E+02, 4.640000E+00,    0
     14043, 2.340701E+02, 4.470000E+00,    0
     14044, 2.340868E+02, 4.490000E+00,    0
     14045, 2.341035E+02, 4.640000E+00,    0
     14046, 2.341201E+02, 4.620000E+00,    0
     14047, 2.341368E+02, 4.540000E+00,    0
     14048, 2.341534E+02, 4.540000E+00,    0
     14049, 2.341701E+02, 4.640000E+00,    0
     14050, 2.341868E+02, 4.620000E+00,    0
     14051, 2.342034E+02, 4.570000E+00,    0
     14052, 2.342201E+02, 4.640000E+00,    0
     14053, 2.342367E+02, 4.570000E+00,    0
     14054, 2.342534E+02, 4.540000E+00,    0
     14055, 2.342700E+02, 4.490000E+00,    0
     14056, 2.342867E+02, 4.490000E+00,    0
     14057, 2.343034E+02, 4.540000E+00,    0
     14058, 2.343200E+02, 4.420000E+00,    0
     14059, 2.343367E+02, 4.490000E+00,    0
     14060, 2.343533E+02, 4.490000E+00,    0
     14061, 2.343700E+02, 4.570000E+00,    0
     14062, 2.343866E+02, 4.440000E+00,    0
     14063, 2.344033E+02, 4.570000E+00,    0
     14064, 2.344200E+02, 4.570000E+00,    0
     14065, 2.344366E+02, 4.490000E+00,    0
     14066, 2.344533E+02, 4.620000E+00,    0
     14067, 2.344699E+02, 4.790000E+00,    0
     14068, 2.344866E+02, 4.670000E+00,    0
     14069, 2.345033E+02, 4.640000E+00,    0
     14070, 2.345199E+02, 4.690000E+00,    0
     14071, 2.345366E+02, 4.720000E+00,    0
     14072, 2.345532E+02, 4.640000E+00,    0
     14073, 2.345699E+02, 4.570000E+00,    0
     14074, 2.345865E+02, 4.620000E+00,    0
     14075, 2.346032E+02, 4.640000E+00,    0
     14076, 2.346198E+02, 4.540000E+00,    0
     14077, 2.346365E+02, 4.490000E+00,    0
     14078, 2.346532E+02, 4.570000E+00,    0
     14079, 2.346698E+02, 4.590000E+00,    0
     14080, 2.346865E+02, 4.470000E+00,    0
     14081, 2.347031E+02, 4.590000E+00,    0
     14082, 2.347198E+02, 4.720000E+00,    0
     14083, 2.347365E+02, 4.740000E+00,    0
     14084, 2.347531E+02, 4.570000E+00,    0
     14085, 2.347698E+02, 4.590000E+00,    0
     14086, 2.347864E+02, 4.640000E+00,    0
     14087, 2.348031E+02, 4.640000E+00,    0
     14088, 2.348197E+02, 4.620000E+00,    0
     14089, 2.348364E+02, 4.670000E+00,    0
     14090, 2.348531E+02, 4.640000E+00,    0
     14091, 2.348697E+02, 4.590000E+00,    0
     14092, 2.348864E+02, 4.520000E+00,    0
     14093, 2.349030E+02, 4.590000E+00,    0
     14094, 2.349197E+02, 4.570000E+00,    0
     14095, 2.349363E+02, 4.490000E+00,    0
     14096, 2.349530E+02, 4.590000E+00,    0
     14097, 2.349697E+02, 4.670000E+00,    0
     14098, 2.349863E+02, 4.590000E+00,    0
     14099, 2.350030E+02, 4.520000E+00,    0
     14100, 2.350196E+02, 4.640000E+00,    0
     14101, 2.350363E+02, 4.640000E+00,    0
     14102, 2.350529E+02, 4.590000E+00,    0
     14103, 2.350696E+02, 4.720000E+00,    0
     14104, 2.350863E+02, 4.620000E+00,    0
     14105, 2.351029E+02, 4.690000E+00,    0
     14106, 2.351196E+02, 4.590000E+00,    0
     14107, 2.351362E+02, 4.640000E+00,    0
     14108, 2.351529E+02, 4.620000E+00,    0
     14109, 2.351695E+02, 4.540000E+00,    0
     14110, 2.351862E+02, 4.520000E+00,    0
     14111, 2.352029E+02, 4.620000E+00,    0
     14112, 2.352195E+02, 4.570000E+00,    0
     14113, 2.352362E+02, 4.620000E+00,    0
     14114, 2.352528E+02, 4.590000E+00,    0
     14115, 2.352695E+02, 4.690000E+00,    0
     14116, 2.352861E+02, 4.640000E+00,    0
     14117, 2.353028E+02, 4.670000E+00,    0
     14118, 2.353195E+02, 4.740000E+00,    0
     14119, 2.353361E+02, 4.720000E+00,    0
     14120, 2.353528E+02, 4.670000E+00,    0
     14121, 2.353694E+02, 4.640000E+00,    0
     14122, 2.353861E+02, 4.720000E+00,    0
     14123, 2.354028E+02, 4.740000E+00,    0
     14124, 2.354194E+02, 4.690000E+00,    0
     14125, 2.354361E+02, 4.640000E+00,    0
     14126, 2.354527E+02, 4.670000E+00,    0
     14127, 2.354694E+02, 4.670000E+00,    0
     14128, 2.354860E+02, 4.520000E+00,    0
     14129, 2.355027E+02, 4.620000E+00,    0
     14130, 2.355193E+02, 4.690000E+00,    0
     14131, 2.355360E+02, 4.590000E+00,    0
     14132, 2.355527E+02, 4.520000E+00,    0
     14133, 2.355693E+02, 4.640000E+00,    0
     14134, 2.355860E+02, 4.620000E+00,    0
     14135, 2.356026E+02, 4.590000E+00,    0
     14136, 2.356193E+02, 4.620000E+00,    0
     14137, 2.356360E+02, 4.740000E+00,    0
     14138, 2.356526E+02, 4.670000E+00,    0
     14139, 2.356693E+02, 4.640000E+00,    0
     14140, 2.356859E+02, 4.690000E+00,    0
     14141, 2.357026E+02, 4.740000E+00,    0
     14142, 2.357192E+02, 4.670000E+00,    0
     14143, 2.357359E+02, 4.570000E+00,    0
     14144, 2.357526E+02, 4.620000E+00,    0
     14145, 2.357692E+02, 4.640000E+00,    0
     14146, 2.357859E+02, 4.590000E+00,    0
     14147, 2.358025E+02, 4.590000E+00,    0
     14148, 2.358192E+02, 4.520000E+00,    0
     14149, 2.358358E+02, 4.520000E+00,    0
     14150, 2.358525E+02, 4.520000E+00,    0
     14151, 2.358692E+02, 4.570000E+00,    0
     14152, 2.358858E+02, 4.590000E+00,    0
     14153, 2.359025E+02, 4.590000E+00,    0
     14154, 2.359191E+02, 4.570000E+00,    0
     14155, 2.359358E+02, 4.670000E+00,    0
     14156, 2.359525E+02, 4.670000E+00,    0
     14157, 2.359691E+02, 4.640000E+00,    0
     14158, 2.359858E+02, 4.570000E+00,    0
     14159, 2.360024E+02, 4.670000E+00,    0
     14160, 2.360191E+02, 4.690000E+00,    0
     14161, 2.360357E+02, 4.670000E+00,    0
     14162, 2.360524E+02, 4.690000E+00,    0
     14163, 2.360690E+02, 4.720000E+00,    0
     14164, 2.360857E+02, 4.590000E+00,    0
     14165, 2.361024E+02, 4.540000E+00,    0
     14166, 2.361190E+02, 4.670000E+00,    0
     14167, 2.361357E+02, 4.620000E+00,    0
     14168, 2.361523E+02, 4.570000E+00,    0
     14169, 2.361690E+02, 4.620000E+00,    0
     14170, 2.361857E+02, 4.690000E+00,    0
     14171, 2.362023E+02, 4.690000E+00,    0
     14172, 2.362190E+02, 4.590000E+00,    0
     14173, 2.362356E+02, 4.620000E+00,    0
     14174, 2.362523E+02, 4.670000E+00,    0
     14175, 2.362689E+02, 4.640000E+00,    0
     14176, 2.362856E+02, 4.620000E+00,    0
     14177, 2.363023E+02, 4.720000E+00,    0
     14178, 2.363189E+02, 4.640000E+00,    0
     14179, 2.363356E+02, 4.470000E+00,    0
     14180, 2.363522E+02, 4.490000E+00,    0
     14181, 2.363689E+02, 4.590000E+00,    0
     14182, 2.363855E+02, 4.520000E+00,    0
     14183, 2.364022E+02, 4.570000E+00,    0
     14184, 2.364189E+02, 4.620000E+00,    0
     14185, 2.364355E+02, 4.640000E+00,    0
     14186, 2.364522E+02, 4.570000E+00,    0
     14187, 2.364688E+02, 4.570000E+00,    0
     14188, 2.364855E+02, 4.590000E+00,    0
     14189, 2.365022E+02, 4.590000E+00,    0
     14190, 2.365188E+02, 4.590000E+00,    0
     14191, 2.365355E+02, 4.590000E+00,    0
     14192, 2.365521E+02, 4.590000E+00,    0
     14193, 2.365688E+02, 4.540000E+00,    0
     14194, 2.365854E+02, 4.470000E+00,    0
     14195, 2.366021E+02, 4.490000E+00,    0
     14196, 2.366187E+02, 4.570000E+00,    0
     14197, 2.366354E+02, 4.540000E+00,    0
     14198, 2.366521E+02, 4.470000E+00,    0
     14199, 2.366687E+02, 4.520000E+00,    0
     14200, 2.366854E+02, 4.490000E+00,    0
     14201, 2.367020E+02, 4.520000E+00,    0
     14202, 2.367187E+02, 4.490000E+00,    0
     14203, 2.367354E+02, 4.590000E+00,    0
     14204, 2.367520E+02, 4.620000E+00,    0
     14205, 2.367687E+02, 4.590000E+00,    0
     14206, 2.367853E+02, 4.670000E+00,    0
     14207, 2.368020E+02, 4.770000E+00,    0
     14208, 2.368186E+02, 4.690000E+00,    0
     14209, 2.368353E+02, 4.640000E+00,    0
     14210, 2.368520E+02, 4.690000E+00,    0
     14211, 2.368686E+02, 4.740000E+00,    0
     14212, 2.368853E+02, 4.620000E+00,    0
     14213, 2.369019E+02, 4.670000E+00,    0
     14214, 2.369186E+02, 4.690000E+00,    0
     14215, 2.369352E+02, 4.590000E+00,    0
     14216, 2.369519E+02, 4.540000E+00,    0
     14217, 2.369686E+02, 4.570000E+00,    0
     14218, 2.369852E+02, 4.640000E+00,    0
     14219, 2.370019E+02, 4.640000E+00,    0
     14220, 2.370185E+02, 4.570000E+00,    0
     14221, 2.370352E+02, 4.690000E+00,    0
     14222, 2.370518E+02, 4.690000E+00,    0
     14223, 2.370685E+02, 4.670000E+00,    0
     14224, 2.370852E+02, 4.590000E+00,    0
     14225, 2.371018E+02, 4.670000E+00,    0
     14226, 2.371185E+02, 4.620000E+00,    0
     14227, 2.371351E+02, 4.520000E+00,    0
     14228, 2.371518E+02, 4.520000E+00,    0
     14229, 2.371684E+02, 4.640000E+00,    0
     14230, 2.371851E+02, 4.540000E+00,    0
     14231, 2.372018E+02, 4.590000E+00,    0
     14232, 2.372184E+02, 4.590000E+00,    0
     14233, 2.372351E+02, 4.570000E+00,    0
     14234, 2.372517E+02, 4.520000E+00,    0
     14235, 2.372684E+02, 4.420000E+00,    0
